,transition_type,gene_segment,freq
92,2,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8, TRBV6-9",-0.002753112624912
93,2,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-9",0.0006975559585878
94,2,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-9, TRBV6-8",0.0002368445812879
95,2,"TRBV6-5, TRBV6-6, TRBV6-2, TRBV6-3",0.0004250224677907
96,2,"TRBV6-5, TRBV6-6, TRBV6-2, TRBV6-3, TRBV6-8",0.0035224337626701
97,2,"TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-1, TRBV6-8",0.0003471557561344
98,2,"TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-2, TRBV6-8",0.002916757240793
99,2,"TRBV6-5, TRBV6-6, TRBV6-8",1.94666779140806e-05
100,2,"TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-2, TRBV6-3",-0.0044852641137044
101,2,"TRBV6-5, TRBV6-6, TRBV6-9, TRBV6-1, TRBV6-8",3.24444631901343e-06
102,2,"TRBV6-6, TRBV6-1, TRBV6-5",-0.00017550237555
103,2,"TRBV6-6, TRBV6-5, TRBV6-1",0.002436579185579
104,2,"TRBV6-6, TRBV6-5, TRBV6-1, TRBV6-3, TRBV6-8",0.004107469039871
105,2,"TRBV6-6, TRBV6-5, TRBV6-1, TRBV6-8, TRBV6-9",-0.0011647992595047
106,2,"TRBV6-6, TRBV6-5, TRBV6-1, TRBV6-9, TRBV6-8",0.0016644009616538
107,2,"TRBV6-6, TRBV6-5, TRBV6-3, TRBV6-8, TRBV6-2",0.0006261781395695
108,2,TRBV6-7,0.000739733760735
109,2,TRBV7-2,0.0014905265643515
110,2,"TRBV7-2, TRBV7-8",0.0122345003614245
111,2,"TRBV7-2, TRBV7-9, TRBV7-8",0.0001200445138034
112,2,TRBV7-3,-0.014292324979962
113,2,"TRBV7-3, TRBV7-4",-0.0078325783463853
114,2,TRBV7-4,0.0011031117484645
115,2,TRBV7-5,3.24444631901343e-06
116,2,TRBV7-6,0.014012763651818
117,2,"TRBV7-6, TRBV7-7",0.0038094218798297
118,2,"TRBV7-6, TRBV7-7, TRBV7-9",-1.2535883967858e-05
119,2,"TRBV7-7, TRBV7-6",0.0045422248466184
120,2,TRBV7-8,0.0010252450368081
121,2,"TRBV7-8, TRBV7-2",-0.030375305602784
122,2,TRBV7-9,0.0021606051280635
123,2,"TRBV7-9, TRBV7-4",0.0005969781226984
124,2,"TRBV7-9, TRBV7-6",0.0012327384640633
125,2,TRBV9,-0.0011020522834689
0,2,TRBV10-1,-0.0157566378507899
1,2,TRBV10-2,0.1538634409254627
2,2,TRBV10-3,0.0729531936412116
3,2,"TRBV11-1, TRBV11-3",0.0003700962250185
4,2,TRBV11-2,-0.243071957707225
5,2,"TRBV11-3, TRBV11-1",-0.0587108252360747
6,2,"TRBV12-3, TRBV12-4",-0.0672458104469157
7,2,"TRBV12-4, TRBV12-3",0.0319763138415974
8,2,TRBV13,0.0
9,2,TRBV14,0.0146389340823505
10,2,TRBV15,-0.1435664796043907
11,2,TRBV16,0.0045891931902293
12,2,TRBV18,0.0050824691085877
13,2,TRBV19,-0.4243282021630012
14,2,TRBV2,-0.0458158664156767
15,2,TRBV20-1,0.0603530860818376
16,2,TRBV21-1,0.0677790387263387
17,2,TRBV23-1,0.0103626943005179
18,2,TRBV24-1,-0.3515711235598707
19,2,"TRBV24-1, TRBV6-1, TRBV6-5, TRBV6-6",0.0
20,2,TRBV25-1,0.0082199247813744
21,2,TRBV27,-0.5131754256106601
22,2,TRBV28,0.1673929473750207
23,2,TRBV29-1,-0.0010410507470991
24,2,"TRBV3-1, TRBV3-2",0.0003812796445456
25,2,TRBV30,0.0034160686896962
26,2,TRBV4-1,0.0524796447076244
27,2,"TRBV4-1, TRBV4-3",-0.0876866701641879
28,2,"TRBV4-2, TRBV4-1, TRBV4-3, TRBV6-5, TRBV6-6",0.0
29,2,"TRBV4-2, TRBV4-3",0.0564766839378217
30,2,"TRBV4-3, TRBV4-1, TRBV4-2",0.0
31,2,TRBV5-1,0.0078684979786252
32,2,TRBV5-4,0.0014803849000732
33,2,"TRBV5-4, TRBV5-8",-0.071251085293122
34,2,TRBV5-5,-0.0305186807171205
35,2,"TRBV5-5, TRBV5-3",-0.0001368550704803
36,2,"TRBV5-5, TRBV5-3, TRBV5-6, TRBV5-8",0.0002220577350111
37,2,"TRBV5-5, TRBV5-6",0.0118430792005912
38,2,"TRBV5-5, TRBV5-6, TRBV5-3, TRBV5-8",-0.0035582318324892
39,2,"TRBV5-6, TRBV5-5, TRBV5-7",-0.0050838265163937
40,2,"TRBV5-6, TRBV5-7",0.0037009622501844
41,2,"TRBV5-6, TRBV5-7, TRBV5-5",-0.0099513794758114
42,2,"TRBV5-8, TRBV5-4",0.0247224278312347
43,2,TRBV6-1,0.0482605477424127
44,2,"TRBV6-1, TRBV6-5",-0.1330231285069109
45,2,"TRBV6-1, TRBV6-5, TRBV6-6",0.1653297077713718
46,2,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-2, TRBV6-3",7.401924500370165e-05
47,2,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-8",0.0029091173941965
48,2,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8",0.0798610520903208
49,2,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-3",-0.0277148637268926
50,2,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-9",0.0011214720945815
51,2,"TRBV6-1, TRBV6-6, TRBV6-5, TRBV6-8",0.0424130273871206
52,2,"TRBV6-2, TRBV6-3",0.0
53,2,"TRBV6-2, TRBV6-3, TRBV6-1, TRBV6-5, TRBV6-6",7.401924500370165e-05
54,2,"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6",-0.011358970849869
55,2,"TRBV6-2, TRBV6-3, TRBV6-6, TRBV6-5",-0.0366771588887367
56,2,"TRBV6-3, TRBV6-2",-0.1031887231421922
57,2,"TRBV6-3, TRBV6-2, TRBV6-1, TRBV6-5, TRBV6-6",0.0163062158033272
58,2,"TRBV6-3, TRBV6-2, TRBV6-5, TRBV6-1, TRBV6-6",0.0329385640266467
59,2,"TRBV6-3, TRBV6-2, TRBV6-5, TRBV6-6",0.1816432272390829
60,2,TRBV6-4,-0.2025222966894362
61,2,"TRBV6-4, TRBV6-1",0.0
62,2,"TRBV6-4, TRBV6-1, TRBV6-5, TRBV6-6",-0.0001368550704803
63,2,"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-3, TRBV6-8",0.0206513693560316
64,2,"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-8",-4.467289866000312e-06
65,2,"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-8, TRBV6-3",0.0641746854182087
66,2,"TRBV6-5, TRBV6-6",7.401924500370177e-05
67,2,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-3",-0.0094429998631449
68,2,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-3, TRBV6-8",-0.0897606373414584
69,2,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8",0.0001480384900074
70,2,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8, TRBV6-3",0.0271650629163581
71,2,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8, TRBV6-9",0.114285714285715
72,2,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-9, TRBV6-8",0.0091043671354552
73,2,"TRBV6-5, TRBV6-6, TRBV6-2, TRBV6-3, TRBV6-8",0.0353811991117685
74,2,"TRBV6-5, TRBV6-6, TRBV6-3",0.0002220577350111
75,2,"TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-1",0.0025906735751295
76,2,"TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-2, TRBV6-8",-0.1472560558368691
77,2,"TRBV6-6, TRBV6-1",0.0
78,2,"TRBV6-6, TRBV6-5, TRBV6-1, TRBV6-8, TRBV6-9",-0.427261530039689
79,2,"TRBV6-6, TRBV6-5, TRBV6-1, TRBV6-9, TRBV6-8",0.0819393042190974
80,2,"TRBV6-6, TRBV6-5, TRBV6-2, TRBV6-3, TRBV6-8",0.0347890451517393
81,2,"TRBV6-6, TRBV6-5, TRBV6-3, TRBV6-2, TRBV6-8",0.0481125092524056
82,2,"TRBV6-6, TRBV6-5, TRBV6-8, TRBV6-2, TRBV6-3",0.0458179126572909
83,2,"TRBV7-2, TRBV21-1, TRBV7-8",0.0
84,2,"TRBV7-2, TRBV7-8",-0.0645691542042623
85,2,"TRBV7-2, TRBV7-9",0.0
86,2,TRBV7-3,0.0016942779284396
87,2,"TRBV7-3, TRBV7-4",0.0
88,2,TRBV7-5,0.0004441154700222
89,2,TRBV7-6,0.1116950407105853
90,2,"TRBV7-6, TRBV7-7",0.0877868245743888
91,2,"TRBV7-6, TRBV7-7, TRBV7-9",0.0
92,2,"TRBV7-7, TRBV7-6",0.0
93,2,"TRBV7-8, TRBV7-2",0.5166106195685358
94,2,TRBV7-9,-0.0962670171074944
95,2,"TRBV7-9, TRBV7-6",-0.0001773240569029
96,2,TRBV9,-0.021862602574193
0,2,TRBV10-1,-0.0333610597923998
1,2,TRBV10-2,-0.0096278166601798
2,2,TRBV10-3,0.0120127688172035
3,2,"TRBV10-3, TRBV6-1, TRBV6-5, TRBV6-6",7.00044802867384e-06
4,2,"TRBV11-1, TRBV11-3",9.80062724014337e-05
5,2,TRBV11-2,-2.2115820552232e-05
6,2,"TRBV11-3, TRBV11-1",0.000448028673835
7,2,TRBV12-1,7.00044802867384e-06
8,2,"TRBV12-3, TRBV12-4",-0.0011691955034868
9,2,TRBV13,1.6943881838579382e-05
10,2,TRBV14,4.90031362007168e-05
11,2,TRBV15,0.0834894852885098
12,2,TRBV18,-0.0035791927652174
13,2,TRBV19,-0.0148000287096938
14,2,TRBV2,-0.000551467448108
15,2,TRBV20-1,0.2299663568281796
16,2,TRBV21-1,-0.0026425269667602
17,2,TRBV23-1,7.00044802867384e-06
18,2,TRBV24-1,-0.1000790295644327
19,2,TRBV25-1,-0.0005086638727013
20,2,TRBV27,-0.0662630951611808
21,2,TRBV28,-0.0731603540638855
22,2,TRBV29-1,-0.0167814114977577
23,2,TRBV30,-0.0008293432707087
24,2,TRBV4-1,-0.0003538531288357
25,2,"TRBV4-1, TRBV4-3",-0.0022550996634787
26,2,TRBV4-2,-0.000425372529206
27,2,"TRBV4-2, TRBV4-3",0.0002310147849462
28,2,"TRBV4-3, TRBV4-1",5.60035842293907e-05
29,2,"TRBV4-3, TRBV4-1, TRBV4-2",0.0007169886847058
30,2,"TRBV4-3, TRBV4-2",-0.000586069244634
31,2,"TRBV4-3, TRBV4-2, TRBV4-1",-0.0003469395351931
32,2,TRBV5-1,-0.0003350807376819
33,2,"TRBV5-4, TRBV5-8",0.0019825548578121
34,2,"TRBV5-4, TRBV5-8, TRBV4-2, TRBV5-5",7.00044802867384e-06
35,2,TRBV5-5,2.10013440860215e-05
36,2,"TRBV5-5, TRBV5-3, TRBV5-6, TRBV5-8",7.700492831541226e-05
37,2,"TRBV5-5, TRBV5-6",0.000448028673835
38,2,"TRBV5-6, TRBV5-5, TRBV5-7",2.8942559808899986e-05
39,2,"TRBV5-6, TRBV5-7, TRBV5-5",-0.0002190161069758
40,2,"TRBV5-8, TRBV5-4",-0.0033888924832051
41,2,TRBV6-1,-0.0086915174770271
42,2,"TRBV6-1, TRBV6-5",1.3600452439947803e-05
43,2,"TRBV6-1, TRBV6-5, TRBV6-3, TRBV6-8",2.80017921146953e-05
44,2,"TRBV6-1, TRBV6-5, TRBV6-6",0.0013190272151716
45,2,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-2, TRBV6-3",-1.1057910276116e-05
46,2,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-8",0.0001190076164874
47,2,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8",0.0145119287634399
48,2,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-3",0.0064264112903225
49,2,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-9",-0.0007985868321366
50,2,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-9",2.10013440860215e-05
51,2,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-9, TRBV6-8",0.0001260080645161
52,2,"TRBV6-2, TRBV6-3",-0.0020127133790252
53,2,"TRBV6-2, TRBV6-3, TRBV6-1, TRBV6-5, TRBV6-6",0.0006160394265232
54,2,"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-1, TRBV6-6",0.0011270721326164
55,2,"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6",0.0003710237455196
56,2,"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6, TRBV6-1",7.00044802867384e-06
57,2,"TRBV6-3, TRBV6-2, TRBV6-5, TRBV6-6",0.0007560483870967
58,2,TRBV6-4,-0.0138023418993048
59,2,"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-3, TRBV6-8",4.200268817204304e-05
60,2,"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-8",0.0060623879928315
61,2,"TRBV6-5, TRBV6-6",7.00044802867384e-06
62,2,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-3",2.10013440860215e-05
63,2,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-3, TRBV6-8",0.0005110327060931
64,2,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8",0.0002660170250895
65,2,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8, TRBV6-3",0.0008120519713261
66,2,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8, TRBV6-9",-0.0132708820015152
67,2,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-9, TRBV6-8",-0.0228014109893512
68,2,"TRBV6-5, TRBV6-6, TRBV6-2, TRBV6-3, TRBV6-8",-0.018030853874021
69,2,"TRBV6-6, TRBV6-5, TRBV6-1, TRBV6-8, TRBV6-3",0.0003920250896057
70,2,"TRBV6-6, TRBV6-5, TRBV6-1, TRBV6-8, TRBV6-9",0.0147359431003584
71,2,"TRBV6-6, TRBV6-5, TRBV6-1, TRBV6-9",0.0003290210573476
72,2,"TRBV6-8, TRBV6-5",0.0009310595878136
73,2,TRBV7-2,9.10058243727599e-05
74,2,"TRBV7-2, TRBV7-8",-0.0309128678112643
75,2,"TRBV7-2, TRBV7-8, TRBV7-9",-0.0019019605674919
76,2,"TRBV7-2, TRBV7-9",7.00044802867384e-06
77,2,TRBV7-3,-0.0219208356295091
78,2,TRBV7-6,0.0193147956329486
79,2,"TRBV7-6, TRBV7-7",0.0015961021505375
80,2,"TRBV7-6, TRBV7-7, TRBV7-9",3.500224014336918e-05
81,2,"TRBV7-6, TRBV7-9",0.0001540098566308
82,2,"TRBV7-7, TRBV7-6",-0.0028511233341893
83,2,"TRBV7-8, TRBV7-2",0.0474739876346895
84,2,TRBV7-9,0.0229583747466172
85,2,"TRBV7-9, TRBV28",-1.1057910276116e-05
86,2,"TRBV7-9, TRBV7-6",0.0001470094086021
87,2,TRBV9,-0.0026963015980572
